Stream; Time Stamp; Data
R;pause;OFF
E4_Bvp;1652178258,01361;-13,69923
E4_Bvp;1652178258,02924;-16,01755
E4_Bvp;1652178258,04486;-18,55672
E4_Bvp;1652178258,06049;-21,55644
E4_Bvp;1652178258,07612;-25,16246
E4_Bvp;1652178258,09174;-29,19392
E4_Bvp;1652178258,10737;-33,03781
E4_Bvp;1652178258,12299;-35,76317
E4_Bvp;1652178258,13862;-36,47791
E4_Bvp;1652178258,15424;-34,70409
E4_Bvp;1652178258,16987;-30,5575
E4_Bvp;1652178258,1855;-24,69971
E4_Bvp;1652178258,20112;-17,99821
E4_Bvp;1652178258,21675;-11,18362
E4_Bvp;1652178258,23237;-4,715759
E4_Bvp;1652178258,248;1,23967
E4_Bvp;1652178258,26362;6,577805
E4_Bvp;1652178258,27925;11,13716
ManipulatedHR;1652178253,01159;0
E4_Hr;1652178253,01159;109,7092
E4_Ibi;1652178253,01159;0,5469003
E4_Bvp;1652178258,29488;14,64708
E4_Bvp;1652178258,3105;16,89003
E4_Bvp;1652178258,32613;17,83081
E4_Bvp;1652178258,34175;17,72517
E4_Bvp;1652178258,35738;16,99136
E4_Bvp;1652178258,37301;16,05547
E4_Bvp;1652178258,38863;15,19089
E4_Bvp;1652178258,40426;14,43753
E4_Bvp;1652178258,41988;13,71616
E4_Bvp;1652178258,43551;12,92548
E4_Bvp;1652178258,45113;12,05135
E4_Bvp;1652178258,46676;11,15454
E4_Bvp;1652178258,48239;10,29202
E4_Bvp;1652178258,49801;9,484421
E4_Bvp;1652178258,51364;8,644196
E4_Bvp;1652178258,52926;7,650162
E4_Bvp;1652178258,54489;6,379517
E4_Bvp;1652178258,56051;4,806015
E4_Bvp;1652178258,57614;2,964828
E4_Bvp;1652178258,59177;0,9572296
E4_Bvp;1652178258,60739;-1,156342
E4_Bvp;1652178258,62302;-3,351608
E4_Bvp;1652178258,63864;-5,678162
E4_Bvp;1652178258,65427;-8,212524
E4_Bvp;1652178258,66989;-11,07484
E4_Bvp;1652178258,68552;-14,39224
E4_Bvp;1652178258,70115;-18,21931
E4_Bvp;1652178258,71677;-22,46521
E4_Bvp;1652178258,7324;-26,81512
E4_Bvp;1652178258,74802;-30,70641
E4_Bvp;1652178258,76365;-33,39836
E4_Bvp;1652178258,77927;-34,15826
E4_Bvp;1652178258,7949;-32,49919
ManipulatedHR;1652178253,6835;0
E4_Bvp;1652178258,81053;-28,31042
E4_Bvp;1652178258,82615;-21,96707
E4_Bvp;1652178258,84178;-14,19759
E4_Bvp;1652178258,8574;-5,92868
E4_Bvp;1652178258,87303;1,970215
E4_Bvp;1652178258,88865;8,820602
E4_Hr;1652178253,6835;89,2982
E4_Ibi;1652178253,6835;0,671906
E4_Bvp;1652178258,90428;14,20642
E4_Bvp;1652178258,91991;17,91135
E4_Bvp;1652178258,93553;19,91991
E4_Bvp;1652178258,95116;20,41611
E4_Bvp;1652178258,96678;19,77193
E4_Bvp;1652178258,98241;18,5284
E4_Bvp;1652178258,99803;17,21707
E4_Bvp;1652178259,01366;16,22275
E4_Bvp;1652178259,02929;15,61894
E4_Bvp;1652178259,04491;15,19116
E4_Bvp;1652178259,06054;14,6281
E4_Bvp;1652178259,07616;13,72237
E4_Bvp;1652178259,09179;12,54527
E4_Bvp;1652178259,10741;11,33249
E4_Bvp;1652178259,12304;10,33784
E4_Bvp;1652178259,13867;9,584091
E4_Gsr;1652178258,016;0,35369
E4_Gsr;1652178258,266;0,351127
E4_Gsr;1652178258,516;0,3524085
E4_Gsr;1652178258,766;0,351127
E4_Gsr;1652178259,016;0,3472825
E4_Gsr;1652178259,266;0,3472825
E4_Bvp;1652178259,15429;8,875961
E4_Bvp;1652178259,16992;7,867798
E4_Bvp;1652178259,18554;6,347168
E4_Bvp;1652178259,20117;4,36377
E4_Bvp;1652178259,21679;2,195007
E4_Bvp;1652178259,23242;0,2298584
E4_Bvp;1652178259,24805;-1,31015
E4_Bvp;1652178259,26367;-2,456619
E4_Bvp;1652178259,2793;-3,504547
E4_Bvp;1652178259,29492;-4,892456
E4_Bvp;1652178259,31055;-7,014221
E4_Bvp;1652178259,32617;-10,06731
E4_Bvp;1652178259,3418;-13,95804
E4_Bvp;1652178259,35743;-18,34311
E4_Bvp;1652178259,37305;-22,64655
E4_Bvp;1652178259,38868;-26,20793
E4_Bvp;1652178259,4043;-28,37331
E4_Bvp;1652178259,41993;-28,64098
E4_Bvp;1652178259,43555;-26,73634
E4_Bvp;1652178259,45118;-22,67749
E4_Bvp;1652178259,46681;-16,77257
E4_Bvp;1652178259,48243;-9,60994
ManipulatedHR;1652178254,2929;0
E4_Bvp;1652178259,49806;-1,953224
E4_Bvp;1652178259,51368;5,417732
E4_Bvp;1652178259,52931;11,85938
E4_Hr;1652178254,2929;98,45695
E4_Ibi;1652178254,2929;0,6094034
E4_Bvp;1652178259,54493;16,99517
E4_Bvp;1652178259,56056;20,75344
E4_Bvp;1652178259,57619;23,30978
E4_Bvp;1652178259,59181;24,91348
E4_Bvp;1652178259,60744;25,75739
E4_Bvp;1652178259,62306;25,90901
E4_Bvp;1652178259,63869;25,36502
E4_Bvp;1652178259,65431;24,15332
E4_Bvp;1652178259,66994;22,45388
E4_Bvp;1652178259,68557;20,57543
E4_Bvp;1652178259,70119;18,88592
E4_Bvp;1652178259,71682;17,59257
E4_Bvp;1652178259,73244;16,68522
E4_Bvp;1652178259,74807;15,99262
E4_Bvp;1652178259,76369;15,26817
E4_Bvp;1652178259,77932;14,35664
E4_Bvp;1652178259,79495;13,2366
E4_Bvp;1652178259,81057;11,96172
E4_Bvp;1652178259,8262;10,54359
E4_Bvp;1652178259,84182;8,893028
E4_Bvp;1652178259,85745;6,863258
E4_Bvp;1652178259,87307;4,396957
E4_Bvp;1652178259,8887;1,628098
E4_Bvp;1652178259,90433;-1,156677
E4_Bvp;1652178259,91995;-3,625237
E4_Bvp;1652178259,93558;-5,660271
E4_Bvp;1652178259,9512;-7,391808
E4_Bvp;1652178259,96683;-9,194954
E4_Bvp;1652178259,98245;-11,47234
E4_Bvp;1652178259,99808;-14,43633
E4_Bvp;1652178260,01371;-18,00309
E4_Bvp;1652178260,02933;-21,79085
E4_Bvp;1652178260,04496;-25,25483
E4_Bvp;1652178260,06058;-27,79439
E4_Bvp;1652178260,07621;-28,88065
E4_Bvp;1652178260,09183;-28,0859
E4_Bvp;1652178260,10746;-25,18594
E4_Bvp;1652178260,12309;-20,20055
E4_Bvp;1652178260,13871;-13,45059
E4_Bvp;1652178260,15434;-5,570229
E4_Bvp;1652178260,16996;2,590881
ManipulatedHR;1652178254,93356;0
E4_Bvp;1652178260,18559;10,14671
E4_Hr;1652178254,93356;93,65421
E4_Ibi;1652178254,93356;0,6406546
E4_Bvp;1652178260,20121;16,40691
E4_Bvp;1652178260,21684;20,93778
E4_Bvp;1652178260,23247;23,67691
E4_Bvp;1652178260,24809;24,82392
E4_Bvp;1652178260,26372;24,74901
E4_Bvp;1652178260,27934;23,81053
E4_Bvp;1652178260,29497;22,3225
E4_Bvp;1652178260,31059;20,49493
E4_Bvp;1652178260,32622;18,48215
E4_Bvp;1652178260,34185;16,45535
E4_Bvp;1652178260,35747;14,56685
E4_Bvp;1652178260,3731;12,98836
E4_Bvp;1652178260,38872;11,78011
E4_Bvp;1652178260,40435;10,89668
E4_Bvp;1652178260,41997;10,16191
E4_Bvp;1652178260,4356;9,375549
E4_Bvp;1652178260,45123;8,379044
E4_Bvp;1652178260,46685;7,162209
E4_Bvp;1652178260,48248;5,82563
E4_Bvp;1652178260,4981;4,506668
E4_Bvp;1652178260,51373;3,256668
E4_Bvp;1652178260,52935;1,991325
